,Country,Happiness,GDP per Capita,Social Support,Life Expectancy,Freedom,Corruption,Generosity,Year,latitude,longitude
1010,Afghanistan,3.632,0.332,0.537,0.255,0.085,0.191,0.036,2018,33.93911,67.709953
1011,Afghanistan,3.203,0.35,0.517,0.361,0.0,0.158,0.025,2019,33.93911,67.709953
1012,Afghanistan,2.566900015,7.462860584,0.470366955,52.59000015,0.396573007,-0.0964294,0.933686554,2020,33.93911,67.709953
1013,Afghanistan,2.523,7.695,0.463,52.493,0.382,-0.102,0.924,2021,33.93911,67.709953
1014,Rwanda,3.465,0.22208,0.7737,0.42864,0.59201,0.55191,0.22628,2015,-1.940278,29.873888
1015,Rwanda,3.515,0.32846,0.61586,0.31865,0.5432,0.50521,0.23552,2016,-1.940278,29.873888
1016,Rwanda,3.470999956,0.368745893,0.945707023,0.326424807,0.581843853,0.252756029,0.455220014,2017,-1.940278,29.873888
1017,Rwanda,3.408,0.332,0.896,0.4,0.636,0.2,0.444,2018,-1.940278,29.873888
1018,Rwanda,3.334,0.359,0.711,0.614,0.555,0.217,0.411,2019,-1.940278,29.873888
1019,Rwanda,3.312299967,7.600104332,0.54083544,61.09884644,0.900589406,0.055483952,0.183541179,2020,-1.940278,29.873888
1020,Rwanda,3.415,7.676,0.552,61.4,0.897,0.061,0.167,2021,-1.940278,29.873888
1021,Benin,3.34,0.28665,0.35386,0.3191,0.4845,0.0801,0.1826,2015,9.30769,2.315834
1022,Benin,3.484,0.39499,0.10419,0.21028,0.39747,0.06681,0.2018,2016,9.30769,2.315834
1023,Benin,3.657000065,0.431085408,0.435299844,0.209930211,0.425962776,0.207948461,0.060929015,2017,9.30769,2.315834
1024,Benin,4.141,0.378,0.372,0.24,0.44,0.163,0.067,2018,9.30769,2.315834
1025,Benin,4.883,0.393,0.437,0.397,0.349,0.175,0.082,2019,9.30769,2.315834
1026,Benin,5.21600008,7.674319744,0.468671143,54.31246567,0.735182583,-0.003537213,0.740532577,2020,9.30769,2.315834
1027,Benin,5.045,8.087,0.489,54.713,0.757,-0.034,0.661,2021,9.30769,2.315834
1028,Syria,3.006,0.6632,0.47489,0.72193,0.15684,0.18906,0.47179,2015,34.802075,38.996815
1029,Syria,3.069,0.74719,0.14866,0.62994,0.06912,0.17233,0.48397,2016,34.802075,38.996815
1030,Syria,3.461999893,0.777153134,0.396102607,0.500533342,0.081539445,0.493663728,0.151347131,2017,34.802075,38.996815
1031,Syria,3.462,0.689,0.382,0.539,0.088,0.376,0.144,2018,34.802075,38.996815
1032,Syria,3.462,0.619,0.378,0.44,0.013,0.331,0.141,2019,34.802075,38.996815
1033,Burundi,2.905,0.0153,0.41587,0.22396,0.1185,0.10062,0.19727,2015,-3.373056,29.918886
1034,Burundi,2.905,0.06831,0.23442,0.15747,0.0432,0.09419,0.2029,2016,-3.373056,29.918886
1035,Burundi,2.904999971,0.091622569,0.629793584,0.151610792,0.059900753,0.204435185,0.084147945,2017,-3.373056,29.918886
1036,Burundi,2.905,0.091,0.627,0.145,0.065,0.149,0.076,2018,-3.373056,29.918886
1037,Burundi,3.775,0.046,0.447,0.38,0.22,0.176,0.18,2019,-3.373056,29.918886
1038,Burundi,3.775300026,6.492642403,0.490325719,53.40000153,0.626350224,-0.017551597,0.606934547,2020,-3.373056,29.918886
1039,Burundi,3.775,6.635,0.49,53.4,0.626,-0.024,0.607,2021,-3.373056,29.918886
1040,Togo,2.839,0.20868,0.13995,0.28443,0.36453,0.10731,0.16681,2015,8.619543,0.824782
1041,Togo,3.303,0.28123,0.0,0.24811,0.34678,0.11587,0.17517,2016,8.619543,0.824782
1042,Togo,3.494999886,0.305444717,0.43188253,0.247105569,0.380426139,0.196896151,0.095665015,2017,8.619543,0.824782
1043,Togo,3.999,0.259,0.474,0.253,0.434,0.158,0.101,2018,8.619543,0.824782
1044,Togo,4.085,0.275,0.572,0.41,0.293,0.177,0.085,2019,8.619543,0.824782
1045,Togo,4.187200069,7.357711315,0.551312625,54.71989822,0.649828613,0.002667875,0.757733464,2020,8.619543,0.824782
1046,Togo,4.107,7.362,0.569,54.914,0.619,0.032,0.772,2021,8.619543,0.824782
1047,Puerto Rico,7.039,1.35943,1.08113,0.77758,0.46823,0.12275,0.22202,2016,,
1048,Belize,5.956,0.87616,0.68655,0.45569,0.51231,0.10771,0.23684,2016,17.189877,-88.49765
1049,Belize,5.955999851,0.907975316,1.081417799,0.450191766,0.547509372,0.240015641,0.096581072,2017,17.189877,-88.49765
1050,Belize,5.956,0.807,1.101,0.474,0.593,0.183,0.089,2018,17.189877,-88.49765
1051,Somalia,5.44,0.0,0.33613,0.11466,0.56778,0.3118,0.27225,2016,5.152149,46.199616
1052,Somalia,5.151000023,0.022643184,0.721151352,0.113989137,0.602126956,0.291631311,0.282410324,2017,5.152149,46.199616
1053,Somalia,4.982,0.0,0.712,0.115,0.674,0.238,0.282,2018,5.152149,46.199616
1054,Somalia,4.668,0.0,0.698,0.268,0.559,0.243,0.27,2019,5.152149,46.199616
1055,Somaliland Region,5.057,0.25558,0.75862,0.33108,0.3913,0.36794,0.51479,2016,,
1056,Namibia,4.574,0.93287,0.70362,0.34745,0.48614,0.10398,0.07795,2016,-22.95764,18.49041
1057,Namibia,4.573999882,0.964434326,1.098470807,0.338611811,0.520303547,0.077133745,0.093146972,2017,-22.95764,18.49041
1058,Namibia,4.441,0.874,1.281,0.365,0.519,0.051,0.064,2018,-22.95764,18.49041
1059,Namibia,4.639,0.879,1.313,0.477,0.401,0.07,0.056,2019,-22.95764,18.49041
1060,Namibia,4.571100235,9.203141212,0.846880972,56.50148773,0.767520964,-0.18530646,0.851449788,2020,-22.95764,18.49041
1061,Namibia,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,2021,-22.95764,18.49041
1062,South Sudan,3.832,0.39394,0.18519,0.15781,0.19662,0.13015,0.25899,2016,,
1063,South Sudan,3.59100008,0.397248626,0.601323128,0.163486004,0.147062436,0.285670817,0.116793513,2017,,
1064,South Sudan,3.254,0.337,0.608,0.177,0.112,0.224,0.106,2018,,
1065,South Sudan,2.853,0.306,0.575,0.295,0.01,0.202,0.091,2019,,
1066,South Sudan,2.816600084,7.425359726,0.553707123,51.0,0.451313615,0.016518548,0.763417304,2020,,
1067,Taiwan Province of China,6.421999931,1.433626533,1.384565353,0.793984234,0.361466587,0.258360475,0.063829236,2017,,
1068,Taiwan Province of China,6.45539999,10.77568531,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293,2020,,
1069,Taiwan Province of China,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,2021,,
1070,"Hong Kong S.A.R., China",5.472000122,1.551674843,1.262790918,0.943062425,0.490968645,0.374465793,0.293933749,2017,,
1071,Trinidad & Tobago,6.192,1.223,1.492,0.564,0.575,0.171,0.019,2018,,
1072,Trinidad & Tobago,6.192,1.231,1.477,0.713,0.489,0.185,0.016,2019,,
1073,Northern Cyprus,5.835,1.229,1.211,0.909,0.495,0.179,0.154,2018,,
1074,Northern Cyprus,5.718,1.263,1.252,1.042,0.417,0.191,0.162,2019,,
1075,North Macedonia,5.274,0.983,1.294,0.838,0.345,0.185,0.034,2019,,
1076,North Macedonia,5.101,9.693,0.805,65.474,0.751,0.038,0.905,2021,,
1077,Gambia,4.516,0.308,0.939,0.428,0.382,0.269,0.167,2019,13.443182,-15.310139
1078,Gambia,4.750599861,7.321814537,0.6931687,55.0120163,0.733163178,0.343198717,0.690717816,2020,13.443182,-15.310139
1079,Gambia,5.051,7.686,0.69,55.16,0.697,0.424,0.746,2021,13.443182,-15.310139
1080,Hong Kong S.A.R. of China,5.510399818,10.9346714,0.845969081,76.77170563,0.779833794,0.134979904,0.420607209,2020,,
1081,Hong Kong S.A.R. of China,5.477,11.0,0.836,76.82,0.717,0.067,0.403,2021,,
1082,Maldives,5.197599888,9.518632889,0.91316092,70.59999847,0.853962779,0.038085498,0.824211061,2020,3.202778,73.22068
1083,Maldives,5.198,9.826,0.913,70.6,0.854,0.024,0.825,2021,3.202778,73.22068
